Table	CompID	Hero	Role	Win Rate %	Games Played
1	1570	Junkrat		52.01	581
2	1571	Junkrat	Support		
2	1571	Junkrat	Melee Assassin		
2	1571	Junkrat	Ranged Assassin		
2	1571	Junkrat	Ranged Assassin		
2	1571	Junkrat	Ranged Assassin		
1	1571	Junkrat		51.99	1000
2	1572	Junkrat	Support		
2	1572	Junkrat	Melee Assassin		
2	1572	Junkrat	Bruiser		
2	1572	Junkrat	Healer		
2	1572	Junkrat	Ranged Assassin		
1	1572	Junkrat		51.85	712
2	1573	Junkrat	Melee Assassin		
2	1573	Junkrat	Bruiser		
2	1573	Junkrat	Healer		
2	1573	Junkrat	Ranged Assassin		
2	1573	Junkrat	Ranged Assassin		
1	1573	Junkrat		51.69	4806
2	1574	Junkrat	Tank		
2	1574	Junkrat	Bruiser		
2	1574	Junkrat	Bruiser		
2	1574	Junkrat	Healer		
2	1574	Junkrat	Ranged Assassin		
1	1574	Junkrat		51.58	549
2	1575	Junkrat	Tank		
2	1575	Junkrat	Tank		
2	1575	Junkrat	Bruiser		
2	1575	Junkrat	Ranged Assassin		
2	1575	Junkrat	Ranged Assassin		
1	1575	Junkrat		51.53	229
2	1576	Junkrat	Melee Assassin		
2	1576	Junkrat	Tank		
2	1576	Junkrat	Healer		
2	1576	Junkrat	Ranged Assassin		
2	1576	Junkrat	Ranged Assassin		
1	1576	Junkrat		51.46	5025
2	1577	Junkrat	Support		
2	1577	Junkrat	Melee Assassin		
2	1577	Junkrat	Tank		
2	1577	Junkrat	Ranged Assassin		
2	1577	Junkrat	Ranged Assassin		
1	1577	Junkrat		51.1	400
2	1578	Junkrat	Support		
2	1578	Junkrat	Melee Assassin		
2	1578	Junkrat	Healer		
2	1578	Junkrat	Ranged Assassin		
2	1578	Junkrat	Ranged Assassin		
1	1578	Junkrat		51.01	2021
2	1579	Junkrat	Melee Assassin		
2	1579	Junkrat	Ranged Assassin		
2	1579	Junkrat	Ranged Assassin		
2	1579	Junkrat	Ranged Assassin		
2	1579	Junkrat	Ranged Assassin		
1	1579	Junkrat		50.97	2884
2	1580	Junkrat	Melee Assassin		
2	1580	Junkrat	Melee Assassin		
2	1580	Junkrat	Bruiser		
2	1580	Junkrat	Healer		
2	1580	Junkrat	Ranged Assassin		
1	1580	Junkrat		50.91	515
2	1581	Junkrat	Melee Assassin		
2	1581	Junkrat	Tank		
2	1581	Junkrat	Tank		
2	1581	Junkrat	Ranged Assassin		
2	1581	Junkrat	Ranged Assassin		
1	1581	Junkrat		50.83	290
2	1582	Junkrat	Melee Assassin		
2	1582	Junkrat	Bruiser		
2	1582	Junkrat	Ranged Assassin		
2	1582	Junkrat	Ranged Assassin		
2	1582	Junkrat	Ranged Assassin		
1	1582	Junkrat		50.49	2645
2	1583	Junkrat	Melee Assassin		
2	1583	Junkrat	Healer		
2	1583	Junkrat	Ranged Assassin		
2	1583	Junkrat	Ranged Assassin		
2	1583	Junkrat	Ranged Assassin		
1	1583	Junkrat		50.42	6800
2	1584	Junkrat	Support		
2	1584	Junkrat	Bruiser		
2	1584	Junkrat	Bruiser		
2	1584	Junkrat	Healer		
2	1584	Junkrat	Ranged Assassin		
1	1584	Junkrat		50.12	335
2	1585	Junkrat	Melee Assassin		
2	1585	Junkrat	Tank		
2	1585	Junkrat	Ranged Assassin		
2	1585	Junkrat	Ranged Assassin		
2	1585	Junkrat	Ranged Assassin		
1	1585	Junkrat		49.87	1850
2	1586	Junkrat	Tank		
2	1586	Junkrat	Bruiser		
2	1586	Junkrat	Ranged Assassin		
2	1586	Junkrat	Ranged Assassin		
2	1586	Junkrat	Ranged Assassin		
1	1586	Junkrat		49.7	1877
2	1587	Junkrat	Support		
2	1587	Junkrat	Bruiser		
2	1587	Junkrat	Bruiser		
2	1587	Junkrat	Ranged Assassin		
2	1587	Junkrat	Ranged Assassin		
1	1587	Junkrat		49.51	285
2	1588	Junkrat	Support		
2	1588	Junkrat	Melee Assassin		
2	1588	Junkrat	Tank		
2	1588	Junkrat	Healer		
2	1588	Junkrat	Ranged Assassin		
1	1588	Junkrat		48.84	688
2	1589	Junkrat	Support		
2	1589	Junkrat	Healer		
2	1589	Junkrat	Ranged Assassin		
2	1589	Junkrat	Ranged Assassin		
2	1589	Junkrat	Ranged Assassin		
1	1589	Junkrat		48.64	830
2	1590	Junkrat	Tank		
2	1590	Junkrat	Tank		
2	1590	Junkrat	Healer		
2	1590	Junkrat	Ranged Assassin		
2	1590	Junkrat	Ranged Assassin		
1	1590	Junkrat		48.54	847
2	1591	Junkrat	Bruiser		
2	1591	Junkrat	Bruiser		
2	1591	Junkrat	Ranged Assassin		
2	1591	Junkrat	Ranged Assassin		
2	1591	Junkrat	Ranged Assassin		
1	1591	Junkrat		48.52	1287
2	1592	Junkrat	Bruiser		
2	1592	Junkrat	Healer		
2	1592	Junkrat	Ranged Assassin		
2	1592	Junkrat	Ranged Assassin		
2	1592	Junkrat	Ranged Assassin		
1	1592	Junkrat		47.83	7564
2	1593	Junkrat	Tank		
2	1593	Junkrat	Tank		
2	1593	Junkrat	Ranged Assassin		
2	1593	Junkrat	Ranged Assassin		
2	1593	Junkrat	Ranged Assassin		
1	1593	Junkrat		47.75	365
2	1594	Junkrat	Healer		
2	1594	Junkrat	Ranged Assassin		
2	1594	Junkrat	Ranged Assassin		
2	1594	Junkrat	Ranged Assassin		
2	1594	Junkrat	Ranged Assassin		
1	1594	Junkrat		47.54	1736
2	1595	Junkrat	Support		
2	1595	Junkrat	Tank		
2	1595	Junkrat	Bruiser		
2	1595	Junkrat	Healer		
2	1595	Junkrat	Ranged Assassin		
1	1595	Junkrat		47.46	693
2	1596	Junkrat	Tank		
2	1596	Junkrat	Healer		
2	1596	Junkrat	Ranged Assassin		
2	1596	Junkrat	Ranged Assassin		
2	1596	Junkrat	Ranged Assassin		
1	1596	Junkrat		46.53	7445
2	1597	Junkrat	Tank		
2	1597	Junkrat	Tank		
2	1597	Junkrat	Bruiser		
2	1597	Junkrat	Healer		
2	1597	Junkrat	Ranged Assassin		
1	1597	Junkrat		46.51	152
2	1598	Junkrat	Melee Assassin		
2	1598	Junkrat	Tank		
2	1598	Junkrat	Tank		
2	1598	Junkrat	Healer		
2	1598	Junkrat	Ranged Assassin		
1	1598	Junkrat		46.15	179
2	1599	Junkrat	Support		
2	1599	Junkrat	Bruiser		
2	1599	Junkrat	Healer		
2	1599	Junkrat	Ranged Assassin		
2	1599	Junkrat	Ranged Assassin		
1	1599	Junkrat		45.57	2256
2	1600	Junkrat	Support		
2	1600	Junkrat	Tank		
2	1600	Junkrat	Ranged Assassin		
2	1600	Junkrat	Ranged Assassin		
2	1600	Junkrat	Ranged Assassin		
1	1600	Junkrat		45.46	685
2	1601	Junkrat	Support		
2	1601	Junkrat	Bruiser		
2	1601	Junkrat	Ranged Assassin		
2	1601	Junkrat	Ranged Assassin		
2	1601	Junkrat	Ranged Assassin		
1	1601	Junkrat		45.06	1072
2	1602	Junkrat	Bruiser		
2	1602	Junkrat	Ranged Assassin		
2	1602	Junkrat	Ranged Assassin		
2	1602	Junkrat	Ranged Assassin		
2	1602	Junkrat	Ranged Assassin		
1	1602	Junkrat		44.73	2910
2	1603	Junkrat	Tank		
2	1603	Junkrat	Ranged Assassin		
2	1603	Junkrat	Ranged Assassin		
2	1603	Junkrat	Ranged Assassin		
2	1603	Junkrat	Ranged Assassin		
1	1603	Junkrat		44.1	2032
2	1604	Junkrat	Support		
2	1604	Junkrat	Tank		
2	1604	Junkrat	Healer		
2	1604	Junkrat	Ranged Assassin		
2	1604	Junkrat	Ranged Assassin		
1	1604	Junkrat		43.47	2082
2	1605	Kaelthas	Bruiser		
2	1605	Kaelthas	Healer		
2	1605	Kaelthas	Healer		
2	1605	Kaelthas	Ranged Assassin		
2	1605	Kaelthas	Ranged Assassin		
1	1605	Kaelthas		54.45	137
2	1606	Kaelthas	Support		
2	1606	Kaelthas	Melee Assassin		
2	1606	Kaelthas	Melee Assassin		
2	1606	Kaelthas	Healer		
2	1606	Kaelthas	Ranged Assassin		
1	1606	Kaelthas		53.26	313
2	1607	Kaelthas	Melee Assassin		
2	1607	Kaelthas	Melee Assassin		
2	1607	Kaelthas	Melee Assassin		
2	1607	Kaelthas	Healer		
2	1607	Kaelthas	Ranged Assassin		
1	1607	Kaelthas		53.17	136
2	1608	Kaelthas	Melee Assassin		
2	1608	Kaelthas	Melee Assassin		
2	1608	Kaelthas	Healer		
2	1608	Kaelthas	Ranged Assassin		
2	1608	Kaelthas	Ranged Assassin		
1	1608	Kaelthas		52.59	2209
2	1609	Kaelthas	Tank		
2	1609	Kaelthas	Bruiser		
2	1609	Kaelthas	Healer		
2	1609	Kaelthas	Ranged Assassin		
2	1609	Kaelthas	Ranged Assassin		
1	1609	Kaelthas		52.41	11268
2	1610	Kaelthas	Support		
2	1610	Kaelthas	Melee Assassin		
2	1610	Kaelthas	Bruiser		
2	1610	Kaelthas	Bruiser		
2	1610	Kaelthas	Ranged Assassin		
1	1610	Kaelthas		52.19	146
2	1611	Kaelthas	Support		
2	1611	Kaelthas	Melee Assassin		
2	1611	Kaelthas	Tank		
2	1611	Kaelthas	Bruiser		
2	1611	Kaelthas	Ranged Assassin		
1	1611	Kaelthas		51.98	212
2	1612	Kaelthas	Melee Assassin		
2	1612	Kaelthas	Bruiser		
2	1612	Kaelthas	Bruiser		
2	1612	Kaelthas	Healer		
2	1612	Kaelthas	Ranged Assassin		
1	1612	Kaelthas		51.82	1028
2	1613	Kaelthas	Melee Assassin		
2	1613	Kaelthas	Melee Assassin		
2	1613	Kaelthas	Melee Assassin		
2	1613	Kaelthas	Ranged Assassin		
2	1613	Kaelthas	Ranged Assassin		
1	1613	Kaelthas		51.52	211
2	1614	Kaelthas	Bruiser		
2	1614	Kaelthas	Bruiser		
2	1614	Kaelthas	Bruiser		
2	1614	Kaelthas	Ranged Assassin		
2	1614	Kaelthas	Ranged Assassin		
1	1614	Kaelthas		51.26	325
2	1615	Kaelthas	Support		
2	1615	Kaelthas	Melee Assassin		
2	1615	Kaelthas	Melee Assassin		
2	1615	Kaelthas	Ranged Assassin		
2	1615	Kaelthas	Ranged Assassin		
1	1615	Kaelthas		51.09	257
2	1616	Kaelthas	Tank		
2	1616	Kaelthas	Bruiser		
2	1616	Kaelthas	Bruiser		
2	1616	Kaelthas	Ranged Assassin		
2	1616	Kaelthas	Ranged Assassin		
1	1616	Kaelthas		50.89	1122
2	1617	Kaelthas	Melee Assassin		
2	1617	Kaelthas	Melee Assassin		
2	1617	Kaelthas	Bruiser		
2	1617	Kaelthas	Healer		
2	1617	Kaelthas	Ranged Assassin		
1	1617	Kaelthas		50.59	867
2	1618	Kaelthas	Melee Assassin		
2	1618	Kaelthas	Tank		
2	1618	Kaelthas	Bruiser		
2	1618	Kaelthas	Healer		
2	1618	Kaelthas	Ranged Assassin		
1	1618	Kaelthas		50.54	2685
2	1619	Kaelthas	Tank		
2	1619	Kaelthas	Healer		
2	1619	Kaelthas	Healer		
2	1619	Kaelthas	Ranged Assassin		
2	1619	Kaelthas	Ranged Assassin		
1	1619	Kaelthas		50.48	168
2	1620	Kaelthas	Bruiser		
2	1620	Kaelthas	Bruiser		
2	1620	Kaelthas	Healer		
2	1620	Kaelthas	Ranged Assassin		
2	1620	Kaelthas	Ranged Assassin		
1	1620	Kaelthas		50.39	3923
2	1621	Kaelthas	Melee Assassin		
2	1621	Kaelthas	Bruiser		
2	1621	Kaelthas	Healer		
2	1621	Kaelthas	Ranged Assassin		
2	1621	Kaelthas	Ranged Assassin		
1	1621	Kaelthas		50.24	7818
2	1622	Kaelthas	Melee Assassin		
2	1622	Kaelthas	Bruiser		
2	1622	Kaelthas	Bruiser		
2	1622	Kaelthas	Ranged Assassin		
2	1622	Kaelthas	Ranged Assassin		
1	1622	Kaelthas		50.22	1469
2	1623	Kaelthas	Bruiser		
2	1623	Kaelthas	Bruiser		
2	1623	Kaelthas	Bruiser		
2	1623	Kaelthas	Healer		
2	1623	Kaelthas	Ranged Assassin		
1	1623	Kaelthas		50.13	224
2	1624	Kaelthas	Tank		
2	1624	Kaelthas	Bruiser		
2	1624	Kaelthas	Bruiser		
2	1624	Kaelthas	Healer		
2	1624	Kaelthas	Ranged Assassin		
1	1624	Kaelthas		50.1	983
2	1625	Kaelthas	Melee Assassin		
2	1625	Kaelthas	Tank		
2	1625	Kaelthas	Bruiser		
2	1625	Kaelthas	Ranged Assassin		
2	1625	Kaelthas	Ranged Assassin		
1	1625	Kaelthas		49.93	2457
2	1626	Kaelthas	Tank		
2	1626	Kaelthas	Tank		
2	1626	Kaelthas	Bruiser		
2	1626	Kaelthas	Ranged Assassin		
2	1626	Kaelthas	Ranged Assassin		
1	1626	Kaelthas		49.88	417
2	1627	Kaelthas	Support		
2	1627	Kaelthas	Melee Assassin		
2	1627	Kaelthas	Bruiser		
2	1627	Kaelthas	Healer		
2	1627	Kaelthas	Ranged Assassin		
1	1627	Kaelthas		49.04	1178
2	1628	Kaelthas	Melee Assassin		
2	1628	Kaelthas	Melee Assassin		
2	1628	Kaelthas	Bruiser		
2	1628	Kaelthas	Ranged Assassin		
2	1628	Kaelthas	Ranged Assassin		
1	1628	Kaelthas		48.87	1323
2	1629	Kaelthas	Melee Assassin		
2	1629	Kaelthas	Melee Assassin		
2	1629	Kaelthas	Ranged Assassin		
2	1629	Kaelthas	Ranged Assassin		
2	1629	Kaelthas	Ranged Assassin		
1	1629	Kaelthas		48.86	1295
2	1630	Kaelthas	Support		
2	1630	Kaelthas	Melee Assassin		
2	1630	Kaelthas	Healer		
2	1630	Kaelthas	Ranged Assassin		
2	1630	Kaelthas	Ranged Assassin		
1	1630	Kaelthas		48.49	3121
2	1631	Kaelthas	Melee Assassin		
2	1631	Kaelthas	Healer		
2	1631	Kaelthas	Ranged Assassin		
2	1631	Kaelthas	Ranged Assassin		
2	1631	Kaelthas	Ranged Assassin		
1	1631	Kaelthas		48.36	10597
2	1632	Kaelthas	Melee Assassin		
2	1632	Kaelthas	Tank		
2	1632	Kaelthas	Healer		
2	1632	Kaelthas	Ranged Assassin		
2	1632	Kaelthas	Ranged Assassin		
1	1632	Kaelthas		48.28	8237
2	1633	Kaelthas	Melee Assassin		
2	1633	Kaelthas	Tank		
2	1633	Kaelthas	Tank		
2	1633	Kaelthas	Ranged Assassin		
2	1633	Kaelthas	Ranged Assassin		
1	1633	Kaelthas		47.91	498
2	1634	Kaelthas	Melee Assassin		
2	1634	Kaelthas	Melee Assassin		
2	1634	Kaelthas	Tank		
2	1634	Kaelthas	Ranged Assassin		
2	1634	Kaelthas	Ranged Assassin		
1	1634	Kaelthas		47.62	1046
2	1635	Kaelthas	Tank		
2	1635	Kaelthas	Bruiser		
2	1635	Kaelthas	Ranged Assassin		
2	1635	Kaelthas	Ranged Assassin		
2	1635	Kaelthas	Ranged Assassin		
1	1635	Kaelthas		47.5	2971
2	1636	Kaelthas	Tank		
2	1636	Kaelthas	Tank		
2	1636	Kaelthas	Bruiser		
2	1636	Kaelthas	Healer		
2	1636	Kaelthas	Ranged Assassin		
1	1636	Kaelthas		47.35	276
2	1637	Kaelthas	Melee Assassin		
2	1637	Kaelthas	Melee Assassin		
2	1637	Kaelthas	Tank		
2	1637	Kaelthas	Healer		
2	1637	Kaelthas	Ranged Assassin		
1	1637	Kaelthas		47.22	913
2	1638	Kaelthas	Support		
2	1638	Kaelthas	Tank		
2	1638	Kaelthas	Bruiser		
2	1638	Kaelthas	Ranged Assassin		
2	1638	Kaelthas	Ranged Assassin		
1	1638	Kaelthas		47.19	619
2	1639	Kaelthas	Healer		
2	1639	Kaelthas	Ranged Assassin		
2	1639	Kaelthas	Ranged Assassin		
2	1639	Kaelthas	Ranged Assassin		
2	1639	Kaelthas	Ranged Assassin		
1	1639	Kaelthas		47.17	2636
2	1640	Kaelthas	Support		
2	1640	Kaelthas	Bruiser		
2	1640	Kaelthas	Bruiser		
2	1640	Kaelthas	Ranged Assassin		
2	1640	Kaelthas	Ranged Assassin		
1	1640	Kaelthas		46.85	429
2	1641	Kaelthas	Support		
2	1641	Kaelthas	Melee Assassin		
2	1641	Kaelthas	Tank		
2	1641	Kaelthas	Ranged Assassin		
2	1641	Kaelthas	Ranged Assassin		
1	1641	Kaelthas		46.77	625
2	1642	Kaelthas	Support		
2	1642	Kaelthas	Melee Assassin		
2	1642	Kaelthas	Tank		
2	1642	Kaelthas	Healer		
2	1642	Kaelthas	Ranged Assassin		
1	1642	Kaelthas		46.73	1176
2	1643	Kaelthas	Tank		
2	1643	Kaelthas	Tank		
2	1643	Kaelthas	Healer		
2	1643	Kaelthas	Ranged Assassin		
2	1643	Kaelthas	Ranged Assassin		
1	1643	Kaelthas		46.65	1432
2	1644	Kaelthas	Melee Assassin		
2	1644	Kaelthas	Bruiser		
2	1644	Kaelthas	Ranged Assassin		
2	1644	Kaelthas	Ranged Assassin		
2	1644	Kaelthas	Ranged Assassin		
1	1644	Kaelthas		46.65	4173
2	1645	Kaelthas	Support		
2	1645	Kaelthas	Melee Assassin		
2	1645	Kaelthas	Melee Assassin		
2	1645	Kaelthas	Bruiser		
2	1645	Kaelthas	Ranged Assassin		
1	1645	Kaelthas		46.46	119
2	1646	Kaelthas	Support		
2	1646	Kaelthas	Bruiser		
2	1646	Kaelthas	Bruiser		
2	1646	Kaelthas	Healer		
2	1646	Kaelthas	Ranged Assassin		
1	1646	Kaelthas		46.13	561
2	1647	Kaelthas	Bruiser		
2	1647	Kaelthas	Healer		
2	1647	Kaelthas	Ranged Assassin		
2	1647	Kaelthas	Ranged Assassin		
2	1647	Kaelthas	Ranged Assassin		
1	1647	Kaelthas		45.94	11917
2	1648	Kaelthas	Support		
2	1648	Kaelthas	Melee Assassin		
2	1648	Kaelthas	Ranged Assassin		
2	1648	Kaelthas	Ranged Assassin		
2	1648	Kaelthas	Ranged Assassin		
1	1648	Kaelthas		45.86	1503
2	1649	Kaelthas	Tank		
2	1649	Kaelthas	Tank		
2	1649	Kaelthas	Ranged Assassin		
2	1649	Kaelthas	Ranged Assassin		
2	1649	Kaelthas	Ranged Assassin		
1	1649	Kaelthas		45.67	618
2	1650	Kaelthas	Bruiser		
2	1650	Kaelthas	Bruiser		
2	1650	Kaelthas	Ranged Assassin		
2	1650	Kaelthas	Ranged Assassin		
2	1650	Kaelthas	Ranged Assassin		
1	1650	Kaelthas		45.46	2015
2	1651	Kaelthas	Melee Assassin		
2	1651	Kaelthas	Tank		
2	1651	Kaelthas	Ranged Assassin		
2	1651	Kaelthas	Ranged Assassin		
2	1651	Kaelthas	Ranged Assassin		
1	1651	Kaelthas		45.31	3026
2	1652	Kaelthas	Support		
2	1652	Kaelthas	Healer		
2	1652	Kaelthas	Ranged Assassin		
2	1652	Kaelthas	Ranged Assassin		
2	1652	Kaelthas	Ranged Assassin		
1	1652	Kaelthas		45.21	1284
2	1653	Kaelthas	Support		
2	1653	Kaelthas	Melee Assassin		
2	1653	Kaelthas	Bruiser		
2	1653	Kaelthas	Ranged Assassin		
2	1653	Kaelthas	Ranged Assassin		
1	1653	Kaelthas		45.07	935
2	1654	Kaelthas	Melee Assassin		
2	1654	Kaelthas	Ranged Assassin		
2	1654	Kaelthas	Ranged Assassin		
2	1654	Kaelthas	Ranged Assassin		
2	1654	Kaelthas	Ranged Assassin		
1	1654	Kaelthas		44.81	4244
2	1655	Kaelthas	Tank		
2	1655	Kaelthas	Healer		
2	1655	Kaelthas	Ranged Assassin		
2	1655	Kaelthas	Ranged Assassin		
2	1655	Kaelthas	Ranged Assassin		
1	1655	Kaelthas		44.5	11879
2	1656	Kaelthas	Support		
2	1656	Kaelthas	Tank		
2	1656	Kaelthas	Bruiser		
2	1656	Kaelthas	Healer		
2	1656	Kaelthas	Ranged Assassin		
1	1656	Kaelthas		44.06	1191
2	1657	Kaelthas	Melee Assassin		
2	1657	Kaelthas	Tank		
2	1657	Kaelthas	Tank		
2	1657	Kaelthas	Healer		
2	1657	Kaelthas	Ranged Assassin		
1	1657	Kaelthas		44.02	353
2	1658	Kaelthas	Support		
2	1658	Kaelthas	Bruiser		
2	1658	Kaelthas	Healer		
2	1658	Kaelthas	Ranged Assassin		
2	1658	Kaelthas	Ranged Assassin		
1	1658	Kaelthas		43.68	3644
2	1659	Kaelthas	Support		
2	1659	Kaelthas	Tank		
2	1659	Kaelthas	Tank		
2	1659	Kaelthas	Ranged Assassin		
2	1659	Kaelthas	Ranged Assassin		
1	1659	Kaelthas		43.43	105
2	1660	Kaelthas	Bruiser		
2	1660	Kaelthas	Ranged Assassin		
2	1660	Kaelthas	Ranged Assassin		
2	1660	Kaelthas	Ranged Assassin		
2	1660	Kaelthas	Ranged Assassin		
1	1660	Kaelthas		41.15	4511
2	1661	Kaelthas	Support		
2	1661	Kaelthas	Bruiser		
2	1661	Kaelthas	Ranged Assassin		
2	1661	Kaelthas	Ranged Assassin		
2	1661	Kaelthas	Ranged Assassin		
1	1661	Kaelthas		41.06	1649
2	1662	Kaelthas	Support		
2	1662	Kaelthas	Tank		
2	1662	Kaelthas	Ranged Assassin		
2	1662	Kaelthas	Ranged Assassin		
2	1662	Kaelthas	Ranged Assassin		
1	1662	Kaelthas		40.77	1079
2	1663	Kaelthas	Support		
2	1663	Kaelthas	Tank		
2	1663	Kaelthas	Tank		
2	1663	Kaelthas	Healer		
2	1663	Kaelthas	Ranged Assassin		
1	1663	Kaelthas		40.4	158
2	1664	Kaelthas	Tank		
2	1664	Kaelthas	Ranged Assassin		
2	1664	Kaelthas	Ranged Assassin		
2	1664	Kaelthas	Ranged Assassin		
2	1664	Kaelthas	Ranged Assassin		
1	1664	Kaelthas		40.18	3244
2	1665	Kaelthas	Support		
2	1665	Kaelthas	Tank		
2	1665	Kaelthas	Healer		
2	1665	Kaelthas	Ranged Assassin		
2	1665	Kaelthas	Ranged Assassin		
1	1665	Kaelthas		40.15	3250
2	1666	KelThuzad	Bruiser		
2	1666	KelThuzad	Healer		
2	1666	KelThuzad	Healer		
2	1666	KelThuzad	Ranged Assassin		
2	1666	KelThuzad	Ranged Assassin		
1	1666	KelThuzad		56.85	108
2	1667	KelThuzad	Tank		
2	1667	KelThuzad	Bruiser		
2	1667	KelThuzad	Healer		
2	1667	KelThuzad	Ranged Assassin		
2	1667	KelThuzad	Ranged Assassin		
1	1667	KelThuzad		54.66	8437
2	1668	KelThuzad	Melee Assassin		
2	1668	KelThuzad	Tank		
2	1668	KelThuzad	Bruiser		
2	1668	KelThuzad	Healer		
2	1668	KelThuzad	Ranged Assassin		
1	1668	KelThuzad		53.98	1994
2	1669	KelThuzad	Tank		
2	1669	KelThuzad	Bruiser		
2	1669	KelThuzad	Bruiser		
2	1669	KelThuzad	Healer		
2	1669	KelThuzad	Ranged Assassin		
1	1669	KelThuzad		53.2	694
2	1670	KelThuzad	Melee Assassin		
2	1670	KelThuzad	Bruiser		
2	1670	KelThuzad	Bruiser		
2	1670	KelThuzad	Healer		
2	1670	KelThuzad	Ranged Assassin		
1	1670	KelThuzad		52.51	675
2	1671	KelThuzad	Bruiser		
2	1671	KelThuzad	Bruiser		
2	1671	KelThuzad	Bruiser		
2	1671	KelThuzad	Healer		
2	1671	KelThuzad	Ranged Assassin		
1	1671	KelThuzad		51.64	146
2	1672	KelThuzad	Melee Assassin		
2	1672	KelThuzad	Melee Assassin		
2	1672	KelThuzad	Tank		
2	1672	KelThuzad	Healer		
2	1672	KelThuzad	Ranged Assassin		
1	1672	KelThuzad		50.93	635
2	1673	KelThuzad	Melee Assassin		
2	1673	KelThuzad	Tank		
2	1673	KelThuzad	Healer		
2	1673	KelThuzad	Ranged Assassin		
2	1673	KelThuzad	Ranged Assassin		
1	1673	KelThuzad		50.22	5814
2	1674	KelThuzad	Bruiser		
2	1674	KelThuzad	Bruiser		
2	1674	KelThuzad	Healer		
2	1674	KelThuzad	Ranged Assassin		
2	1674	KelThuzad	Ranged Assassin		
1	1674	KelThuzad		49.95	2695
2	1675	KelThuzad	Support		
2	1675	KelThuzad	Melee Assassin		
2	1675	KelThuzad	Melee Assassin		
2	1675	KelThuzad	Healer		
2	1675	KelThuzad	Ranged Assassin		
1	1675	KelThuzad		49.95	219
2	1676	KelThuzad	Tank		
2	1676	KelThuzad	Healer		
2	1676	KelThuzad	Healer		
2	1676	KelThuzad	Ranged Assassin		
2	1676	KelThuzad	Ranged Assassin		
1	1676	KelThuzad		49.47	133
2	1677	KelThuzad	Melee Assassin		
2	1677	KelThuzad	Melee Assassin		
2	1677	KelThuzad	Bruiser		
2	1677	KelThuzad	Healer		
2	1677	KelThuzad	Ranged Assassin		
1	1677	KelThuzad		49.16	538
2	1678	KelThuzad	Tank		
2	1678	KelThuzad	Tank		
2	1678	KelThuzad	Healer		
2	1678	KelThuzad	Ranged Assassin		
2	1678	KelThuzad	Ranged Assassin		
1	1678	KelThuzad		48.33	1046
2	1679	KelThuzad	Melee Assassin		
2	1679	KelThuzad	Bruiser		
2	1679	KelThuzad	Healer		
2	1679	KelThuzad	Ranged Assassin		
2	1679	KelThuzad	Ranged Assassin		
1	1679	KelThuzad		47.83	5111
2	1680	KelThuzad	Support		
2	1680	KelThuzad	Melee Assassin		
2	1680	KelThuzad	Bruiser		
2	1680	KelThuzad	Healer		
2	1680	KelThuzad	Ranged Assassin		
1	1680	KelThuzad		47.25	767
2	1681	KelThuzad	Tank		
2	1681	KelThuzad	Bruiser		
2	1681	KelThuzad	Bruiser		
2	1681	KelThuzad	Ranged Assassin		
2	1681	KelThuzad	Ranged Assassin		
1	1681	KelThuzad		47.22	715
2	1682	KelThuzad	Support		
2	1682	KelThuzad	Melee Assassin		
2	1682	KelThuzad	Tank		
2	1682	KelThuzad	Healer		
2	1682	KelThuzad	Ranged Assassin		
1	1682	KelThuzad		47.22	844
2	1683	KelThuzad	Support		
2	1683	KelThuzad	Tank		
2	1683	KelThuzad	Bruiser		
2	1683	KelThuzad	Healer		
2	1683	KelThuzad	Ranged Assassin		
1	1683	KelThuzad		47.05	872
2	1684	KelThuzad	Melee Assassin		
2	1684	KelThuzad	Melee Assassin		
2	1684	KelThuzad	Healer		
2	1684	KelThuzad	Ranged Assassin		
2	1684	KelThuzad	Ranged Assassin		
1	1684	KelThuzad		47.03	1444
2	1685	KelThuzad	Support		
2	1685	KelThuzad	Bruiser		
2	1685	KelThuzad	Bruiser		
2	1685	KelThuzad	Healer		
2	1685	KelThuzad	Ranged Assassin		
1	1685	KelThuzad		46.97	390
2	1686	KelThuzad	Melee Assassin		
2	1686	KelThuzad	Tank		
2	1686	KelThuzad	Tank		
2	1686	KelThuzad	Healer		
2	1686	KelThuzad	Ranged Assassin		
1	1686	KelThuzad		46.91	240
2	1687	KelThuzad	Tank		
2	1687	KelThuzad	Tank		
2	1687	KelThuzad	Bruiser		
2	1687	KelThuzad	Ranged Assassin		
2	1687	KelThuzad	Ranged Assassin		
1	1687	KelThuzad		46.27	255
2	1688	KelThuzad	Support		
2	1688	KelThuzad	Melee Assassin		
2	1688	KelThuzad	Tank		
2	1688	KelThuzad	Bruiser		
2	1688	KelThuzad	Ranged Assassin		
1	1688	KelThuzad		45.95	146
2	1689	KelThuzad	Tank		
2	1689	KelThuzad	Tank		
2	1689	KelThuzad	Bruiser		
2	1689	KelThuzad	Healer		
2	1689	KelThuzad	Ranged Assassin		
1	1689	KelThuzad		45.51	205
2	1690	KelThuzad	Melee Assassin		
2	1690	KelThuzad	Melee Assassin		
2	1690	KelThuzad	Melee Assassin		
2	1690	KelThuzad	Ranged Assassin		
2	1690	KelThuzad	Ranged Assassin		
1	1690	KelThuzad		45.38	138
2	1691	KelThuzad	Tank		
2	1691	KelThuzad	Healer		
2	1691	KelThuzad	Ranged Assassin		
2	1691	KelThuzad	Ranged Assassin		
